,ID,Attrition_Flag,Customer_Age,Gender,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Contacts_Count_13_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total,College,Doctorate,Graduate,High School,Post-Graduate,Post-NA,Uneducated,$120K +,$40K - $60K,$60K - $80K,$80K - $120K,Less than $40K,D,M,S,U,Purple,Rainbow,Red,A,B,C,D,E,F,b,c,n,v,x,z
218,715942683,1.0,28.0,1,42,2,4,9,57990.0,2517,21479.0,11339.5,0.488,1339,29,0.381,0.105,3517,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
219,721301733,1.0,59.5,0,46,2,4,9,5495.0,1789,1209.0,1204.5,0.807,1825,31,0.348,0.597,4975,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
220,711927108,1.0,61.0,0,42,2,2,7,73027.5,1232,28779.0,14989.5,0.944,1676,41,0.783,0.041,4528,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
221,718083483,1.0,43.0,0,40,3,3,8,4012.5,1553,852.0,1026.0,1.156,2503,40,0.667,0.646,7009,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
222,717548358,1.0,37.0,1,20,4,2,7,52817.5,1291,20636.0,10918.0,0.864,1946,37,0.542,0.059,5338,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
223,816829608,1.0,46.0,0,48,1,2,7,7765.0,1851,2055.0,1627.5,0.73,1839,33,0.833,0.474,5017,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
224,713936583,1.0,61.0,0,56,3,3,8,23072.5,606,9423.0,5311.5,0.727,2192,58,0.657,0.06,6076,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
225,709682658,1.0,35.5,1,42,3,4,9,10335.0,1504,3430.0,2315.0,1.52,2747,42,0.448,0.305,7741,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
226,793889508,1.0,52.0,1,54,2,2,7,32705.0,1452,12430.0,6815.0,0.771,2685,71,0.511,0.105,7555,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
227,714648933,1.0,62.5,1,42,3,2,7,3867.5,0,2347.0,1773.5,0.863,2595,56,0.333,0.0,7285,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
228,711556533,1.0,44.5,1,42,2,2,7,8290.0,1223,2893.0,2046.5,0.73,1657,38,0.52,0.297,4471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
229,717420333,1.0,35.5,0,22,1,2,7,32760.0,625,13279.0,7239.5,0.673,3151,67,0.595,0.045,8953,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
230,768921933,1.0,31.0,0,26,2,4,9,79395.0,2016,30542.0,15871.0,0.506,1440,37,0.423,0.062,3820,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
231,714311583,1.0,49.0,1,42,1,2,7,30255.0,1860,11042.0,6121.0,0.492,1273,33,0.375,0.144,3319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
232,717707133,1.0,28.0,0,18,1,4,9,4272.5,1144,1365.0,1282.5,0.692,1804,38,0.583,0.456,4912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
233,716043258,1.0,59.5,0,52,3,3,8,4210.0,2149,335.0,767.5,0.669,1200,28,0.647,0.865,3100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
234,716343408,1.0,49.0,0,46,1,3,8,4950.0,0,2780.0,1990.0,0.565,2469,67,0.811,0.0,6907,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
235,718909158,1.0,37.0,0,20,2,4,9,11047.5,1826,3393.0,2296.5,1.011,1715,35,1.188,0.35,4645,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
236,719471433,1.0,26.5,1,14,3,4,9,43255.0,1381,16721.0,8960.5,0.513,1486,32,0.143,0.076,3958,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
237,712763808,1.0,37.0,0,42,3,4,9,9330.0,0,4532.0,2866.0,0.734,1885,55,0.528,0.0,5155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
238,711147483,1.0,49.0,1,26,2,2,7,53997.5,1431,20968.0,11084.0,1.019,2390,62,0.722,0.064,6670,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
239,719788833,1.0,50.5,0,42,5,3,8,9222.5,2498,1991.0,1595.5,0.779,2153,58,0.568,0.556,5959,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
240,715168983,1.0,50.5,1,42,1,4,9,23822.5,514,9815.0,5507.5,0.708,2461,68,0.838,0.05,6883,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
241,714306258,1.0,64.0,0,62,2,3,8,4592.5,1272,1365.0,1282.5,0.728,1569,39,1.053,0.482,4207,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
242,713828208,1.0,50.5,0,42,1,2,7,2660.0,1384,480.0,840.0,0.904,1662,32,0.391,0.742,4486,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
243,710574558,1.0,50.5,0,52,3,3,8,31190.0,1917,11359.0,6279.5,1.075,1901,33,0.833,0.144,5203,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
244,710947683,1.0,76.0,1,72,3,3,8,2837.5,1033,902.0,1051.0,0.623,2498,60,1.0,0.534,6994,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
245,711113958,1.0,35.5,1,20,2,4,9,14960.0,891,5893.0,3546.5,1.047,1900,28,0.556,0.131,5200,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
246,718923858,1.0,43.0,0,28,2,4,9,45817.5,1880,17247.0,9223.5,0.788,1859,33,0.571,0.098,5077,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
247,752666508,1.0,41.5,0,38,2,3,8,79602.5,1551,31090.0,16145.0,0.488,1327,30,0.304,0.048,3481,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
248,712672083,1.0,77.5,1,42,3,4,9,1595.75,847,591.3,895.65,0.436,1397,43,0.483,0.589,3691,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
249,719863758,1.0,53.5,1,52,2,2,7,4042.5,1929,488.0,844.0,0.886,1773,42,0.556,0.798,4819,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
250,720990183,1.0,61.0,0,42,1,3,8,46147.5,2266,16993.0,9096.5,0.92,1388,27,0.929,0.118,3664,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
251,720718908,1.0,49.0,0,42,2,2,7,7490.0,2396,1400.0,1300.0,0.569,2069,54,0.742,0.631,5707,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
252,721250358,1.0,55.0,0,42,1,4,9,8105.0,1744,2298.0,1749.0,0.582,1471,37,0.542,0.431,3913,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
253,779773533,1.0,55.0,1,38,1,2,7,42007.5,1063,16540.0,8870.0,1.065,2902,64,0.641,0.06,8206,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
254,708249708,1.0,52.0,1,48,1,4,9,5235.0,2077,817.0,1008.5,0.574,1017,25,0.562,0.718,2551,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
255,713967783,1.0,73.0,1,74,1,2,7,39825.0,1956,14774.0,7987.0,0.675,1740,43,0.536,0.117,4720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
256,779506158,1.0,38.5,1,14,3,2,7,6205.0,1843,1439.0,1319.5,0.625,2614,79,0.646,0.562,7342,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
257,759823158,1.0,49.0,0,48,2,2,7,37537.5,1217,14598.0,7899.0,1.266,2135,48,0.846,0.077,5905,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
258,716608608,1.0,41.5,0,36,2,3,8,2180.0,957,715.0,957.5,0.576,2099,34,0.417,0.572,5797,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
259,789528183,1.0,38.5,1,32,3,3,8,18302.5,1595,6526.0,3863.0,0.743,1914,45,0.5,0.196,5242,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
260,708895158,1.0,49.0,0,38,1,4,9,5955.0,2435,747.0,973.5,0.868,1670,30,0.765,0.765,4510,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
261,824805858,1.0,38.5,1,40,1,4,9,5955.0,1928,1254.0,1227.0,0.509,1233,35,0.4,0.606,3199,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
262,720840108,1.0,46.0,0,18,2,4,9,10652.5,0,5061.0,3130.5,0.911,1309,38,0.462,0.0,3427,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
263,787595658,1.0,65.5,1,28,3,3,8,13560.0,1898,4326.0,2763.0,1.103,3014,58,0.706,0.305,8542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
264,720244983,1.0,40.0,0,26,1,3,8,4837.5,1769,966.0,1083.0,1.465,3306,71,0.972,0.647,9418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
265,713220258,1.0,77.5,1,42,1,4,9,4160.0,1867,597.0,898.5,0.6,1219,35,1.333,0.758,3157,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
266,813469458,1.0,19.0,1,10,3,2,7,6692.5,1875,1602.0,1401.0,0.907,1897,50,1.083,0.539,5191,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
267,788939358,1.0,50.5,0,36,2,2,7,6105.0,2076,1166.0,1183.0,0.612,1841,46,0.533,0.64,5023,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
268,718870158,1.0,50.5,0,38,1,4,9,67645.0,1314,26544.0,13872.0,0.676,1772,53,0.559,0.047,4816,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
269,788673708,1.0,65.5,1,60,2,3,8,1595.75,495,943.3,1071.65,1.062,2546,40,0.333,0.344,7138,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
270,711809283,1.0,26.5,0,42,2,4,9,84290.0,0,34516.0,17858.0,0.646,1793,44,0.833,0.0,4879,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
271,816513108,1.0,61.0,0,68,2,3,8,13902.5,694,5667.0,3433.5,0.844,1499,31,0.938,0.109,3997,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
272,718594608,1.0,44.5,1,42,6,2,7,4225.0,0,2490.0,1845.0,0.859,1645,30,0.667,0.0,4435,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
273,823606983,1.0,38.5,0,40,6,4,9,33142.5,1655,12402.0,6801.0,0.676,2073,60,0.333,0.118,5719,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
274,717028158,1.0,59.5,0,58,1,2,7,4152.5,1586,875.0,1037.5,1.676,1729,35,0.75,0.644,4687,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
275,788485908,1.0,46.0,0,44,3,3,8,17415.0,1278,6488.0,3844.0,0.806,2423,74,0.609,0.165,6769,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
276,714472608,1.0,68.5,0,68,1,3,8,51270.0,564,20744.0,10972.0,0.448,1322,38,0.652,0.026,3466,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
277,710793783,1.0,59.5,1,50,2,4,9,9290.0,2252,2264.0,1732.0,0.889,1819,24,0.846,0.499,4957,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
278,794340033,1.0,31.0,1,26,3,2,7,11560.0,1812,3612.0,2406.0,0.513,1634,44,0.76,0.334,4402,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
279,716462658,1.0,50.5,0,42,2,2,7,2410.0,1540,224.0,712.0,0.937,2094,47,0.958,0.873,5782,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
280,718050033,1.0,61.0,0,56,3,3,8,1732.5,932,561.0,880.5,0.466,1554,43,0.344,0.624,4162,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
281,714023808,1.0,43.0,1,36,2,2,7,41847.5,2517,15022.0,8111.0,0.743,1220,30,0.765,0.144,3160,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
282,716341833,1.0,59.5,1,58,2,3,8,84290.0,0,34516.0,17858.0,0.534,3530,68,0.659,0.0,10090,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
283,719648358,1.0,55.0,0,40,1,2,7,3372.5,1118,1031.0,1115.5,0.903,1581,30,1.0,0.52,4243,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
284,816600933,1.0,64.0,0,72,4,4,9,13640.0,1530,4726.0,2963.0,0.647,1629,43,0.344,0.245,4387,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
285,714208533,1.0,44.5,0,42,1,4,9,27805.0,792,11130.0,6165.0,0.667,2154,61,0.525,0.066,5962,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
286,713095533,1.0,46.0,1,42,2,4,9,8187.5,1986,2089.0,1644.5,1.214,2449,27,0.038,0.487,6847,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
287,809967783,1.0,31.0,1,22,1,4,9,16225.0,2151,5139.0,3169.5,0.583,1312,29,0.526,0.295,3436,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
288,715848408,1.0,71.5,0,74,3,2,7,12912.5,688,5277.0,3238.5,0.673,3382,58,1.071,0.115,9646,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
289,714414483,1.0,61.0,1,58,1,4,9,20517.5,1965,7042.0,4121.0,0.698,1925,42,0.448,0.218,5275,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
290,708655983,1.0,53.5,1,50,2,3,8,13192.5,1397,4680.0,2940.0,0.834,2837,74,0.609,0.23,8011,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
291,720426708,1.0,64.0,0,60,3,2,7,2520.0,1009,799.0,999.5,0.796,1744,35,0.944,0.558,4732,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
292,713743158,1.0,50.5,0,42,1,3,8,30025.0,0,12810.0,7005.0,1.363,3174,74,1.114,0.0,9022,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
293,721279083,1.0,59.5,0,36,1,3,8,6552.5,2517,904.0,1052.0,0.992,992,21,0.4,0.736,2476,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
294,779149683,1.0,25.0,1,-4,1,4,9,5795.0,1528,1590.0,1395.0,0.604,1291,24,0.6,0.49,3373,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
295,714970458,1.0,38.5,1,28,3,4,9,48032.5,922,19091.0,10145.5,0.655,1518,39,0.625,0.046,4054,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
296,719070108,1.0,46.0,0,40,1,2,7,8987.5,1240,3155.0,2177.5,0.662,2272,46,0.438,0.282,6316,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
297,715490733,1.0,61.0,1,42,3,3,8,22152.5,0,9661.0,5430.5,0.926,2825,60,0.818,0.0,7975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
298,714989583,1.0,49.0,0,42,2,4,9,2932.5,1324,649.0,924.5,0.805,1587,38,0.52,0.671,4261,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
299,820355433,1.0,44.5,0,46,2,4,9,22815.0,2018,7908.0,4554.0,0.618,2235,57,0.357,0.203,6205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
300,715901508,1.0,32.5,0,20,3,3,8,8270.0,1659,2449.0,1824.5,1.202,2275,58,0.871,0.404,6325,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
301,710370483,1.0,38.5,1,32,1,4,9,49852.5,2504,18237.0,9718.5,0.8,1818,51,1.04,0.121,4954,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
302,778573233,1.0,71.5,1,78,1,2,7,38837.5,892,15443.0,8321.5,0.673,2733,71,0.919,0.055,7699,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
303,708833133,1.0,40.0,1,28,3,3,8,9470.0,2517,2071.0,1635.5,1.525,2442,62,0.632,0.549,6826,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
304,719885883,1.0,59.5,0,42,3,3,8,12280.0,1955,3757.0,2478.5,0.969,2617,54,0.8,0.342,7351,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
305,712523283,1.0,62.5,0,52,1,2,7,11337.5,1206,4129.0,2664.5,0.69,1844,49,0.75,0.226,5032,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
306,711309033,1.0,41.5,0,18,2,3,8,30960.0,0,13184.0,7192.0,1.166,2047,33,0.179,0.0,5641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
307,708134283,1.0,32.5,0,42,2,3,8,19480.0,1201,7391.0,4295.5,0.778,1842,50,0.852,0.14,5026,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
308,720147633,1.0,71.5,0,64,3,2,7,2775.0,1164,746.0,973.0,0.744,2028,39,1.053,0.609,5584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
309,708983658,1.0,56.5,0,48,3,3,8,13525.0,1083,5127.0,3163.5,0.621,3095,62,0.59,0.174,8785,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
310,766285608,1.0,43.0,0,40,2,4,9,3550.0,1337,883.0,1041.5,0.768,1685,44,0.375,0.602,4555,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
311,779715108,1.0,49.0,0,30,2,2,7,49890.0,1710,19046.0,10123.0,0.816,1502,31,0.824,0.082,4006,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
312,798035358,1.0,49.0,1,50,3,2,7,5237.5,2517,378.0,789.0,0.322,1541,37,0.609,0.869,4123,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
313,719391783,1.0,49.0,0,40,3,2,7,6847.5,2517,1022.0,1111.0,0.569,1677,45,0.5,0.711,4531,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
314,809342208,1.0,19.0,0,8,1,4,9,21185.0,2097,7177.0,4188.5,0.776,2048,59,0.639,0.226,5644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
315,780713058,1.0,49.0,0,40,1,3,8,5967.5,2517,670.0,935.0,1.214,2072,33,0.833,0.79,5716,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
316,779338683,1.0,73.0,0,58,1,4,9,5005.0,2460,342.0,771.0,1.029,1406,28,0.077,0.878,3718,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
317,783387783,1.0,62.5,0,68,3,3,8,3835.0,707,1627.0,1413.5,0.561,1386,30,0.5,0.303,3658,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
318,787800108,1.0,62.5,0,60,3,3,8,1595.75,0,1438.3,1319.15,0.76,2249,61,0.564,0.0,6247,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
319,721397808,1.0,28.0,0,18,2,4,9,6797.5,0,3519.0,2359.5,0.548,1670,33,0.65,0.0,4510,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
320,778698408,1.0,35.5,1,6,2,3,8,5720.0,2083,1005.0,1102.5,0.633,1561,40,0.538,0.675,4183,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
321,709545333,1.0,29.5,1,28,3,0,5,84290.0,1002,33514.0,17357.0,1.345,2579,68,0.7,0.029,7237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
322,716032233,1.0,43.0,0,34,1,4,9,27765.0,2032,9874.0,5537.0,0.465,1642,39,0.625,0.171,4426,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
323,717835908,1.0,29.5,0,14,2,4,9,25745.0,821,10277.0,5738.5,0.896,2156,46,0.586,0.074,5968,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
324,719466558,1.0,70.0,1,42,3,4,9,3560.0,1772,452.0,826.0,0.81,2004,44,0.419,0.797,5512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
325,778663458,1.0,77.5,0,64,3,4,9,6635.0,1603,1851.0,1525.5,1.078,1575,41,0.519,0.464,4225,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
326,716024808,1.0,65.5,0,42,2,2,7,12307.5,1873,3850.0,2525.0,0.851,2732,63,0.853,0.327,7696,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
327,713008308,1.0,68.5,1,64,2,3,8,21097.5,1421,7818.0,4509.0,0.823,2246,44,0.833,0.154,6238,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
